Name,Time,Cumulative PnL
TestInstance,2022-Mar-08 17:42:50.233541,-10424.487489
TestInstance,2022-Mar-08 17:43:54.099716,-11643.007489
TestInstance,2022-Mar-08 17:45:03.130176,-11330.947489
TestInstance,2022-Mar-08 17:46:05.869283,-10320.467489
TestInstance,2022-Mar-08 17:47:08.772210,-11063.467489
TestInstance,2022-Mar-08 17:48:16.086170,-10810.847489
TestInstance,2022-Mar-08 17:49:18.942327,-10290.747489
TestInstance,2022-Mar-08 17:50:28.191809,-9191.107489
TestInstance,2022-Mar-08 17:51:39.099009,-8596.707489
TestInstance,2022-Mar-08 17:52:42.752175,-10617.667489
TestInstance,2022-Mar-08 17:53:53.528808,-11434.967489
TestInstance,2022-Mar-08 17:54:55.635918,-11747.027489
TestInstance,2022-Mar-08 17:56:00.949475,-11538.987489
TestInstance,2022-Mar-08 17:57:04.950832,-10989.167489
TestInstance,2022-Mar-08 17:58:12.180824,-11152.627489
TestInstance,2022-Mar-08 17:59:14.648955,-11390.387489
TestInstance,2022-Mar-08 18:00:19.824934,-12073.947489
TestInstance,2022-Mar-08 18:01:24.615688,-12582.619489
TestInstance,2022-Mar-08 18:02:30.232143,-12584.119489
TestInstance,2022-Mar-08 18:03:31.144897,-12587.179489
TestInstance,2022-Mar-08 18:04:39.446914,-12587.539489
TestInstance,2022-Mar-08 18:05:45.771008,-12588.319489
TestInstance,2022-Mar-08 18:06:49.732143,-12586.339489
TestInstance,2022-Mar-08 18:07:55.175439,-12589.819489
TestInstance,2022-Mar-08 18:08:58.515901,-12591.139489
TestInstance,2022-Mar-08 18:10:07.333060,-12591.379489
TestInstance,2022-Mar-08 18:11:14.577481,-12592.339489
TestInstance,2022-Mar-08 18:12:22.412934,-12592.339489
TestInstance,2022-Mar-08 18:13:26.839048,-12589.279489
TestInstance,2022-Mar-08 18:14:37.851421,-12587.059489
TestInstance,2022-Mar-08 18:15:41.537978,-12587.779489
TestInstance,2022-Mar-08 18:16:43.930936,-12585.619489
TestInstance,2022-Mar-08 18:17:47.715591,-12585.619489
TestInstance,2022-Mar-08 18:18:52.388730,-12585.499489
TestInstance,2022-Mar-08 18:19:55.389539,-12587.899489
TestInstance,2022-Mar-08 18:20:58.881325,-12587.899489
TestInstance,2022-Mar-08 18:22:02.864544,-12584.419489
TestInstance,2022-Mar-08 18:23:03.781982,-12583.339489
TestInstance,2022-Mar-08 18:24:05.840180,-12582.379489
TestInstance,2022-Mar-08 18:25:09.876172,-12575.779489
TestInstance,2022-Mar-08 18:26:11.480904,-12571.939489
TestInstance,2022-Mar-08 18:27:13.066046,-12571.939489
TestInstance,2022-Mar-08 18:28:21.781842,-12567.979489
TestInstance,2022-Mar-08 18:29:30.347585,-12566.179489
TestInstance,2022-Mar-08 18:30:37.275913,-12562.579489
TestInstance,2022-Mar-08 18:31:43.526445,-12557.419489
TestInstance,2022-Mar-08 18:32:45.839642,-12553.279489
TestInstance,2022-Mar-08 18:33:52.620676,-12559.819489
TestInstance,2022-Mar-08 18:34:53.222989,-12559.819489
TestInstance,2022-Mar-08 18:35:56.545463,-12556.219489
TestInstance,2022-Mar-08 18:37:01.399874,-12552.379489
TestInstance,2022-Mar-08 18:38:03.495451,-12552.379489
TestInstance,2022-Mar-08 18:39:06.985598,-12548.779489
TestInstance,2022-Mar-08 18:40:15.780752,-12547.819489
TestInstance,2022-Mar-08 18:41:30.263603,-12547.819489
TestInstance,2022-Mar-08 18:42:34.161332,-12543.139489
TestInstance,2022-Mar-08 18:43:40.768647,-12545.179489
TestInstance,2022-Mar-08 18:44:47.506106,-12547.099489
TestInstance,2022-Mar-08 18:45:55.795229,-12546.739489
TestInstance,2022-Mar-08 18:47:07.396150,-12545.539489
TestInstance,2022-Mar-08 18:48:10.212047,-12543.499489
TestInstance,2022-Mar-08 18:49:15.856972,-12564.120537
TestInstance,2022-Mar-08 18:50:24.935173,-13039.640537
TestInstance,2022-Mar-08 18:51:30.619336,-13039.640537
TestInstance,2022-Mar-08 18:52:36.038606,-12118.320537
TestInstance,2022-Mar-08 18:53:41.447563,-12415.520537
TestInstance,2022-Mar-08 18:54:44.855294,-11141.126937
TestInstance,2022-Mar-08 18:55:47.395994,-11141.126937
TestInstance,2022-Mar-08 18:57:03.961481,-11141.126937
TestInstance,2022-Mar-08 18:58:10.330486,-11141.126937
TestInstance,2022-Mar-08 18:59:12.257419,-11141.126937
TestInstance,2022-Mar-08 19:00:21.868632,-11141.126937
TestInstance,2022-Mar-08 19:01:24.253605,-11141.126937
TestInstance,2022-Mar-08 19:02:31.867823,-11141.126937
TestInstance,2022-Mar-08 19:03:42.559096,-11141.126937
TestInstance,2022-Mar-08 19:04:46.021910,-11141.126937
TestInstance,2022-Mar-08 19:05:48.756869,-11141.126937
TestInstance,2022-Mar-08 19:06:51.618374,-11141.126937
TestInstance,2022-Mar-08 19:07:54.787866,-11141.126937
TestInstance,2022-Mar-08 19:08:58.488613,-11141.126937
TestInstance,2022-Mar-08 19:10:12.297682,-11141.126937
TestInstance,2022-Mar-08 19:11:19.243153,-11141.126937
TestInstance,2022-Mar-08 19:12:27.201291,-11141.126937
TestInstance,2022-Mar-08 19:13:39.452069,-11141.126937
TestInstance,2022-Mar-08 19:14:53.127940,-11141.126937
TestInstance,2022-Mar-08 19:16:07.597901,-11141.126937
TestInstance,2022-Mar-08 19:17:17.315191,-11141.126937
TestInstance,2022-Mar-08 19:18:28.911073,-11141.126937
TestInstance,2022-Mar-08 19:19:34.005596,-11141.126937
TestInstance,2022-Mar-08 19:20:40.359553,-11141.126937
TestInstance,2022-Mar-08 19:21:43.548436,-11141.126937
TestInstance,2022-Mar-08 19:22:50.145330,-11141.126937
TestInstance,2022-Mar-08 19:24:02.740935,-11141.126937
TestInstance,2022-Mar-08 19:25:06.679517,-11141.126937
TestInstance,2022-Mar-08 19:26:16.376990,-11141.126937
TestInstance,2022-Mar-08 19:27:26.008198,-11141.126937
TestInstance,2022-Mar-08 19:28:31.443771,-11141.126937
TestInstance,2022-Mar-08 19:29:33.748779,-11141.126937
TestInstance,2022-Mar-08 19:30:38.177240,-11141.126937
TestInstance,2022-Mar-08 19:31:41.494408,-11141.126937
TestInstance,2022-Mar-08 19:32:48.096560,-11141.126937
TestInstance,2022-Mar-08 19:33:54.955996,-11141.126937
TestInstance,2022-Mar-08 19:34:59.282607,-11141.126937
TestInstance,2022-Mar-08 19:36:11.322213,-11141.126937
TestInstance,2022-Mar-08 19:37:14.369367,-11141.126937
TestInstance,2022-Mar-08 19:38:19.302689,-11141.126937
TestInstance,2022-Mar-08 19:39:24.792571,-11141.126937
TestInstance,2022-Mar-08 19:40:33.039610,-11141.126937
TestInstance,2022-Mar-08 19:41:35.190947,-11141.126937
TestInstance,2022-Mar-08 19:42:45.204382,-11141.126937
TestInstance,2022-Mar-08 19:43:48.499598,-11141.126937
TestInstance,2022-Mar-08 19:44:51.123257,-11141.126937
TestInstance,2022-Mar-08 19:45:58.725058,-11141.126937
TestInstance,2022-Mar-08 19:47:09.408694,-11141.126937
TestInstance,2022-Mar-08 19:48:20.477440,-11141.126937
TestInstance,2022-Mar-08 19:49:21.670796,-11141.126937
TestInstance,2022-Mar-08 19:50:27.761126,-11141.126937
TestInstance,2022-Mar-08 19:51:31.743790,-11141.126937
TestInstance,2022-Mar-08 19:52:35.545079,-11141.126937
TestInstance,2022-Mar-08 19:53:42.631461,-11141.126937
TestInstance,2022-Mar-08 19:54:48.252306,-11141.126937
TestInstance,2022-Mar-08 19:55:55.136169,-11141.126937
TestInstance,2022-Mar-08 19:56:55.832655,-11141.126937
TestInstance,2022-Mar-08 19:58:06.437647,-11141.126937
TestInstance,2022-Mar-08 19:59:11.650202,-11141.126937
TestInstance,2022-Mar-08 20:00:20.502272,-11141.126937
TestInstance,2022-Mar-08 20:01:31.225601,-11141.126937
TestInstance,2022-Mar-08 20:02:39.586633,-11141.126937
TestInstance,2022-Mar-08 20:03:43.708912,-11141.126937
TestInstance,2022-Mar-08 20:04:47.676976,-11141.126937
TestInstance,2022-Mar-08 20:05:50.025478,-11141.126937
TestInstance,2022-Mar-08 20:06:55.726162,-11141.126937
TestInstance,2022-Mar-08 20:08:00.986507,-11141.126937
TestInstance,2022-Mar-08 20:09:05.071942,-11141.126937
TestInstance,2022-Mar-08 20:10:10.786008,-11141.126937
TestInstance,2022-Mar-08 20:11:20.206246,-11141.126937
TestInstance,2022-Mar-08 20:12:30.692718,-11141.126937
TestInstance,2022-Mar-08 20:13:40.265216,-11141.126937
TestInstance,2022-Mar-08 20:14:48.968295,-11141.126937
TestInstance,2022-Mar-08 20:15:55.644527,-11141.126937
TestInstance,2022-Mar-08 20:17:09.794586,-11141.126937
TestInstance,2022-Mar-08 20:18:13.501780,-11141.126937
TestInstance,2022-Mar-08 20:19:19.186468,-11141.126937
TestInstance,2022-Mar-08 20:20:22.549926,-11141.126937
TestInstance,2022-Mar-08 20:21:24.356060,-11141.126937
TestInstance,2022-Mar-08 20:22:36.173901,-11141.126937
TestInstance,2022-Mar-08 20:23:37.541133,-11141.126937
TestInstance,2022-Mar-08 20:24:38.949699,-11141.126937
TestInstance,2022-Mar-08 20:25:41.964265,-11141.126937
TestInstance,2022-Mar-08 20:26:53.691366,-11141.126937
TestInstance,2022-Mar-08 20:27:56.453050,-11141.126937
TestInstance,2022-Mar-08 20:29:00.598167,-11141.126937
TestInstance,2022-Mar-08 20:30:02.589276,-11141.126937
TestInstance,2022-Mar-08 20:31:06.953944,-11141.126937
TestInstance,2022-Mar-08 20:32:09.632546,-11141.126937
TestInstance,2022-Mar-08 20:33:12.275325,-11141.126937
TestInstance,2022-Mar-08 20:34:15.495419,-11141.126937
TestInstance,2022-Mar-08 20:35:22.606659,-11141.126937
TestInstance,2022-Mar-08 20:36:25.165035,-11141.126937
TestInstance,2022-Mar-08 20:37:32.142315,-11141.126937
TestInstance,2022-Mar-08 20:38:34.690234,-11141.126937
TestInstance,2022-Mar-08 20:39:39.120926,-11141.126937
TestInstance,2022-Mar-08 20:40:43.150972,-11141.126937
TestInstance,2022-Mar-08 20:41:47.862126,-11141.126937
TestInstance,2022-Mar-08 20:42:53.247757,-11141.126937
TestInstance,2022-Mar-08 20:43:57.678372,-11141.126937
TestInstance,2022-Mar-08 20:44:59.633918,-11141.126937
TestInstance,2022-Mar-08 20:46:01.873053,-11141.126937
TestInstance,2022-Mar-08 20:47:02.159718,-11141.126937
TestInstance,2022-Mar-08 20:48:06.823238,-11141.126937
TestInstance,2022-Mar-08 20:49:09.040672,-11141.126937
TestInstance,2022-Mar-08 20:50:10.835806,-11141.126937
TestInstance,2022-Mar-08 20:51:14.460591,-11141.126937
TestInstance,2022-Mar-08 20:52:15.112459,-11141.126937
TestInstance,2022-Mar-08 20:53:16.682200,-11141.126937
TestInstance,2022-Mar-08 20:54:17.579100,-11141.126937
TestInstance,2022-Mar-08 20:55:20.714032,-11141.126937
TestInstance,2022-Mar-08 20:56:23.257276,-11141.126937
TestInstance,2022-Mar-08 20:57:24.547488,-11141.126937
TestInstance,2022-Mar-08 20:58:28.476869,-11141.126937
TestInstance,2022-Mar-08 20:59:30.059874,-11141.126937
TestInstance,2022-Mar-09 05:00:00,-11141.126937
